"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg."
2014,"March 2014","Imports","Ukraine",406,225184
2014,"October 2014","Imports","Azerbaijan",406,219090
2014,"April 2014","Exports","Ukraine",406,1134403
2014,"August 2014","Imports","Czech Rep.",406,13200
2014,"May 2014","Imports","Ukraine",406,119002
2014,"October 2014","Exports","Czech Rep.",406,37
2014,"December 2014","Imports","Azerbaijan",406,201911
2014,"May 2014","Exports","Austria",406,37400
2014,"April 2014","Imports","Armenia",406,25723
2014,"March 2014","Exports","Hungary",406,13200
2014,"December 2014","Imports","Armenia",406,18039
2014,"May 2014","Exports","Hungary",406,26400
2014,"November 2014","Exports","Austria",406,NA
2014,"February 2014","Exports","Austria",406,NA
2014,"April 2014","Exports","Armenia",406,68452
2014,"March 2014","Imports","Armenia",406,20291
2014,"August 2014","Exports","Austria",406,NA
2014,"May 2014","Exports","Armenia",406,61868
2014,"February 2014","Exports","Armenia",406,36352
2014,"December 2014","Exports","Austria",406,16200
2014,"September 2014","Imports","Armenia",406,34707
2014,"July 2014","Exports","Armenia",406,322414
2014,"June 2014","Imports","Armenia",406,14262
2014,"December 2014","Exports","Armenia",406,63427
2014,"August 2014","Imports","Armenia",406,11055
2014,"March 2014","Exports","Austria",406,NA
2014,"October 2014","Imports","Armenia",406,35902
2014,"September 2014","Exports","Austria",406,NA
2014,"June 2014","Exports","Austria",406,NA
2014,"October 2014","Exports","Armenia",406,245493
2014,"March 2014","Exports","Armenia",406,37777
2014,"July 2014","Exports","Austria",406,NA
2014,"January 2014","Exports","Austria",406,130400
2014,"April 2014","Exports","Hungary",406,39600
2014,"August 2014","Exports","Armenia",406,116980
2014,"November 2014","Exports","Armenia",406,134900
2014,"January 2014","Imports","Armenia",406,8139
2014,"May 2014","Imports","Armenia",406,16237
2014,"September 2014","Imports","Ethiopia",406,8
2014,"July 2014","Imports","Armenia",406,25277
2014,"April 2014","Exports","Austria",406,150700
2014,"January 2014","Exports","Armenia",406,20000
2014,"September 2014","Exports","Armenia",406,199526
2014,"November 2014","Imports","Armenia",406,25891
2014,"February 2014","Imports","Armenia",406,12449
2014,"June 2014","Exports","Armenia",406,233620
2014,"July 2014","Exports","Uruguay",406,75000
2014,"April 2014","Exports","Latvia",406,535966
2014,"December 2014","Exports","France",406,39428
2014,"December 2014","Exports","Uruguay",406,112913
2014,"May 2014","Exports","France",406,384773
2014,"March 2014","Exports","Latvia",406,557932
2014,"April 2014","Exports","Lithuania",406,3178282
2014,"August 2014","Exports","France",406,64951
2014,"July 2014","Imports","Serbia",406,11619
2014,"April 2014","Exports","Serbia",406,433697
2014,"July 2014","Exports","Serbia",406,510138
2014,"December 2014","Imports","Serbia",406,13806
2014,"February 2014","Exports","France",406,539601
2014,"April 2014","Exports","Uruguay",406,150000
2014,"October 2014","Exports","Serbia",406,781632
2014,"March 2014","Exports","Uruguay",406,100000
2014,"January 2014","Exports","Serbia",406,339512
2014,"October 2014","Imports","Serbia",406,27875
2014,"November 2014","Exports","Serbia",406,741814
2014,"June 2014","Exports","Serbia",406,478343
2014,"January 2014","Exports","Lithuania",406,2722658
2014,"November 2014","Exports","Uruguay",406,1117640
2014,"February 2014","Exports","Latvia",406,522025
2014,"May 2014","Exports","Latvia",406,495531
2014,"July 2014","Exports","France",406,518842
2014,"September 2014","Exports","Uruguay",406,850198
2014,"January 2014","Imports","Lithuania",406,19660
2014,"January 2014","Exports","Uruguay",406,225000
2014,"April 2014","Imports","Serbia",406,12099
2014,"May 2014","Exports","Uruguay",406,25000
2014,"August 2014","Exports","Uruguay",406,175000
2014,"June 2014","Exports","Uruguay",406,50000
2014,"December 2014","Exports","Serbia",406,692653
2014,"September 2014","Exports","Serbia",406,552081
2014,"May 2014","Exports","Serbia",406,454380
2014,"June 2014","Exports","Lithuania",406,2716957
2014,"February 2014","Exports","Lithuania",406,4925364
2014,"April 2014","Exports","Netherlands",406,3890009
2014,"June 2014","Exports","EU-28",406,16864029
2014,"February 2014","Imports","EU-28",406,1365
2014,"November 2014","Exports","Spain",406,1500
2014,"July 2014","Exports","Spain",406,6576
2014,"January 2014","Exports","EU-28",406,17550910
2014,"July 2014","Imports","EU-28",406,20647
2014,"June 2014","Imports","EU-28",406,2434
2014,"September 2014","Exports","EU-28",406,32058
2014,"October 2014","Exports","Spain",406,100
2014,"October 2014","Exports","EU-28",406,32552
2014,"December 2014","Imports","EU-28",406,3706
2014,"July 2014","Exports","Netherlands",406,5806838
2014,"January 2014","Imports","EU-28",406,20981
2014,"April 2014","Imports","EU-28",406,3101
2014,"May 2014","Exports","Netherlands",406,3059258
2014,"March 2014","Imports","EU-28",406,2229
2014,"May 2014","Exports","Spain",406,NA
2014,"January 2014","Exports","Netherlands",406,1404645
2014,"October 2014","Imports","EU-28",406,16181
2014,"July 2014","Exports","EU-28",406,21233687
2014,"August 2014","Exports","Netherlands",406,480805
2014,"June 2014","Exports","Spain",406,2100
2014,"August 2014","Imports","EU-28",406,125674
2014,"June 2014","Exports","Netherlands",406,3736852
2014,"September 2014","Exports","Spain",406,NA
2014,"August 2014","Exports","EU-28",406,2723469
2014,"November 2014","Imports","EU-28",406,3435
2014,"February 2014","Exports","Netherlands",406,4205335
2014,"March 2014","Exports","EU-28",406,18471014
2014,"December 2014","Exports","EU-28",406,118955
2014,"April 2014","Exports","EU-28",406,17052932
2014,"September 2014","Imports","EU-28",406,82508
2014,"November 2014","Exports","EU-28",406,118434
2014,"January 2014","Exports","Spain",406,200
2014,"February 2014","Exports","EU-28",406,23181939
2014,"March 2014","Exports","Netherlands",406,4199849
2014,"September 2014","Imports","Germany",406,4370
2014,"February 2014","Exports","Germany",406,3357699
2014,"March 2014","Exports","Germany",406,815365
2014,"March 2014","Imports","Germany",406,1913
2014,"January 2014","Imports","Germany",406,1321
2014,"August 2014","Exports","Germany",406,122568
2014,"May 2014","Exports","Germany",406,1353487
2014,"February 2014","Imports","Germany",406,1365
2014,"January 2014","Exports","Slovenia",406,3937
2014,"May 2014","Imports","Germany",406,2989
2014,"April 2014","Exports","Germany",406,890127
2014,"January 2014","Exports","Germany",406,3134919
2014,"December 2014","Imports","Germany",406,3706
2014,"April 2014","Imports","Germany",406,3101
2014,"November 2014","Exports","Germany",406,47819
2014,"November 2014","Imports","Germany",406,3435
2014,"October 2014","Exports","Germany",406,32117
2014,"June 2014","Exports","Germany",406,1561225
2014,"March 2014","Exports","Slovenia",406,920
2014,"June 2014","Imports","Germany",406,2434
2014,"April 2014","Exports","Slovenia",406,5127
2014,"December 2014","Exports","Germany",406,45286
2014,"May 2014","Exports","Slovenia",406,4359
2014,"July 2014","Exports","Slovenia",406,4176
2014,"August 2014","Imports","Germany",406,2694
2014,"July 2014","Imports","Germany",406,2291
2014,"December 2014","Exports","Chile",406,358527
2014,"October 2014","Imports","Germany",406,16181
2014,"February 2014","Exports","Slovenia",406,8517
2014,"July 2014","Exports","Germany",406,1912503
2014,"September 2014","Exports","Germany",406,31954
2014,"June 2014","Exports","Slovenia",406,4647
2014,"April 2014","Exports","Spain",406,5200
2014,"May 2014","Imports","EU-28",406,2989
2014,"November 2014","Exports","Netherlands",406,22117
2014,"December 2014","Exports","Spain",406,2300
2014,"May 2014","Exports","EU-28",406,15872767
2014,"July 2014","Exports","Sweden",406,NA
2014,"September 2014","Imports","Georgia",406,58228
2014,"May 2014","Exports","Croatia",406,25
2014,"November 2014","Imports","Rep. of Moldova",406,22167
2014,"April 2014","Exports","Sweden",406,22000
2014,"April 2014","Imports","Rep. of Moldova",406,357
2014,"June 2014","Imports","Georgia",406,75092
2014,"February 2014","Imports","Rep. of Moldova",406,16430
2014,"September 2014","Exports","Croatia",406,22
2014,"June 2014","Exports","Sweden",406,NA
2014,"January 2014","Exports","Croatia",406,1249
2014,"March 2014","Exports","Sweden",406,NA
2014,"August 2014","Exports","Croatia",406,14
2014,"December 2014","Imports","Georgia",406,53850
2014,"June 2014","Imports","Rep. of Moldova",406,303
2014,"September 2014","Imports","Rep. of Moldova",406,12846
2014,"December 2014","Imports","Rep. of Moldova",406,453
2014,"May 2014","Imports","Rep. of Moldova",406,18813
2014,"October 2014","Imports","Rep. of Moldova",406,13972
2014,"July 2014","Imports","Georgia",406,36133
2014,"May 2014","Imports","Georgia",406,41696
2014,"November 2014","Imports","Georgia",406,45390
2014,"July 2014","Imports","Rep. of Moldova",406,10429
2014,"January 2014","Imports","Georgia",406,47172
2014,"February 2014","Imports","Georgia",406,38101
2014,"October 2014","Imports","Georgia",406,65677
2014,"April 2014","Imports","Georgia",406,42822
2014,"August 2014","Imports","Georgia",406,40004
2014,"August 2014","Imports","Rep. of Moldova",406,367
2014,"March 2014","Imports","Rep. of Moldova",406,428
2014,"May 2014","Exports","Sweden",406,21000
2014,"January 2014","Imports","Rep. of Moldova",406,3695
2014,"January 2014","Exports","Rep. of Moldova",406,29
2014,"July 2014","Exports","Croatia",406,4
2014,"March 2014","Imports","Georgia",406,57595
2014,"June 2014","Exports","Croatia",406,42
2014,"May 2014","Exports","Czech Rep.",406,152854
2014,"February 2014","Imports","Azerbaijan",406,208814
2014,"May 2014","Imports","Azerbaijan",406,248997
2014,"October 2014","Exports","Argentina",406,4837105
2014,"August 2014","Exports","Czech Rep.",406,29312
2014,"July 2014","Exports","Ukraine",406,112502
2014,"August 2014","Imports","Ukraine",406,172493
2014,"April 2014","Exports","Czech Rep.",406,245249
2014,"July 2014","Imports","Czech Rep.",406,92400
2014,"February 2014","Exports","Czech Rep.",406,79865
2014,"November 2014","Imports","Azerbaijan",406,182855
2014,"December 2014","Imports","Ukraine",406,208160
2014,"March 2014","Exports","Ukraine",406,1965791
2014,"April 2014","Exports","Argentina",406,449960
2014,"July 2014","Exports","Czech Rep.",406,255550
2014,"March 2014","Exports","Czech Rep.",406,91793
2014,"February 2014","Exports","Argentina",406,3069507
2014,"June 2014","Imports","Czech Rep.",406,26400
2014,"January 2014","Exports","Sweden",406,20000
2014,"April 2014","Exports","Rep. of Moldova",406,6
2014,"February 2014","Exports","Sweden",406,38000
2014,"September 2014","Exports","Belarus",406,16422751
2014,"August 2014","Exports","Belarus",406,17898619
2014,"September 2014","Imports","Switzerland",406,8
2014,"June 2014","Exports","Belarus",406,11852071
2014,"January 2014","Exports","Switzerland",406,41056
2014,"January 2014","Exports","Belarus",406,11140385
2014,"December 2014","Exports","Belarus",406,16812433
2014,"January 2014","Imports","Belarus",406,397473
2014,"August 2014","Exports","Switzerland",406,84330
2014,"November 2014","Exports","Belarus",406,17673123
2014,"June 2014","Exports","Switzerland",406,27668
2014,"April 2014","Imports","Belarus",406,481169
2014,"September 2014","Imports","Belarus",406,361376
2014,"August 2014","Exports","Italy",406,70435
2014,"July 2014","Exports","Belarus",406,11969247
2014,"August 2014","Imports","Belarus",406,348243
2014,"March 2014","Exports","Italy",406,523250
2014,"February 2014","Exports","Belarus",406,10801262
2014,"November 2014","Imports","Switzerland",406,14
2014,"July 2014","Exports","Italy",406,610398
2014,"February 2014","Exports","Switzerland",406,36773
2014,"June 2014","Exports","Italy",406,484089
2014,"October 2014","Exports","Belarus",406,17616074
2014,"December 2014","Exports","Italy",406,15162
2014,"February 2014","Exports","Italy",406,568924
2014,"May 2014","Imports","Belarus",406,533872
2014,"April 2014","Exports","Switzerland",406,49393
2014,"September 2014","Exports","Switzerland",406,159606
2014,"October 2014","Imports","Switzerland",406,11
2014,"November 2014","Imports","Belarus",406,488949
2014,"March 2014","Exports","Belarus",406,11010173
2014,"April 2014","Exports","Belarus",406,10220601
2014,"July 2014","Imports","Belarus",406,429761
2014,"June 2014","Imports","Belarus",406,485914
2014,"April 2014","Exports","Italy",406,567788
2014,"December 2014","Exports","Switzerland",406,263105
2014,"March 2014","Imports","Italy",406,316
2014,"July 2014","Exports","Latvia",406,591600
2014,"March 2014","Exports","Lithuania",406,3494781
2014,"March 2014","Exports","Serbia",406,463185
2014,"February 2014","Exports","Serbia",406,444741
2014,"January 2014","Exports","Latvia",406,595674
2014,"April 2014","Exports","France",406,484996
2014,"June 2014","Exports","France",406,489495
2014,"August 2014","Imports","Latvia",406,580
2014,"March 2014","Exports","France",406,477600
2014,"July 2014","Imports","Latvia",406,18356
2014,"October 2014","Exports","Uruguay",406,2020000
2014,"August 2014","Exports","Latvia",406,63245
2014,"July 2014","Exports","Lithuania",406,3429255
2014,"August 2014","Exports","Serbia",406,565514
2014,"June 2014","Exports","Latvia",406,573533
2014,"November 2014","Exports","France",406,19856
2014,"February 2014","Exports","Uruguay",406,148000
2014,"May 2014","Exports","Lithuania",406,2861641
2014,"August 2014","Exports","Lithuania",406,609030
2014,"March 2014","Imports","Serbia",406,12943
2014,"March 2014","Exports","Finland",406,2609854
2014,"February 2014","Exports","Finland",406,3176017
2014,"January 2014","Exports","Finland",406,2812706
2014,"March 2014","Exports","Poland",406,3013410
2014,"July 2014","Exports","Poland",406,2694176
2014,"June 2014","Exports","Estonia",406,32286
2014,"April 2014","Exports","Belgium",406,60900
2014,"February 2014","Exports","Poland",406,3037703
2014,"April 2014","Exports","Poland",406,2162393
2014,"March 2014","Exports","Estonia",406,54842600
2014,"February 2014","Exports","Estonia",406,131910500
2014,"January 2014","Exports","Poland",406,2411662
2014,"June 2014","Exports","Belgium",406,43247
2014,"May 2014","Exports","Estonia",406,44757
2014,"December 2014","Exports","Poland",406,560
